dataset,series_id,item_id,origin,cutoff_timestamp,model,repetition,seed,diagnostic_model,forecast_distribution,mae,rmse,smape,mase,wql,wql_loss_sum,wql_abs_target_sum,rain_occurrence_error,positive_mae,actual_zero_fraction,predicted_zero_fraction,metric_notes,duration_seconds,error_type,error
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,deepar,0,541056097,False,samples,165945.921875,176306.46875,0.114962138235569,1.92186439037323,0.08089172848769739,2944116.583157225,36395768.0,,,0.0,0.0,,0.9047493809994194,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,chronos_t5_tiny,0,1968596675,False,chronos_samples,0.005288207903504372,0.006548866629600525,0.1434284895658493,0.29266077280044556,0.10619569278217998,0.11171787366810637,1.0520000457763672,,,0.0,0.0,,0.9618893919978291,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,seasonal_naive,0,3170190643,False,degenerate,0.008458334021270275,0.011457093991339207,0.2260373830795288,0.468102365732193,0.19296577682233446,0.2030000060503681,1.0520000457763672,,,0.0,0.0,"{""wql_distribution"": ""Repeated point forecasts form a degenerate distribution; calibration is not measured.""}",0.0006488290018751286,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,ar_2,0,3516110194,False,gaussian,0.020580599084496498,0.02616325207054615,0.5024514198303223,1.1389745473861694,0.42202499312457314,0.443970312085822,1.0520000457763672,,,0.0,0.0,,2.0849622479981917,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,ma_2,0,1478347069,False,gaussian,0.02275913394987583,0.029397130012512207,0.5296749472618103,1.2595393657684326,0.4359484557196509,0.45861779537320935,1.0520000457763672,,,0.0,0.0,,8.351104733999819,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,arma_2_2,0,244384433,False,gaussian,0.024501821026206017,0.0313643217086792,0.5475316047668457,1.3559833765029907,0.47425720693702395,0.49891860340752126,1.0520000457763672,,,0.0,0.0,,12.047967054000765,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,arima_2_1_2,0,2869096901,False,gaussian,0.02097339928150177,0.025856679305434227,0.5091838836669922,1.1607129573822021,0.4199092933229546,0.4417445957976703,1.0520000457763672,,,0.0,0.0,,4.766683623998688,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,auto_arima,0,4225776616,False,gaussian,0.022036023437976837,0.028137264773249626,0.5204068422317505,1.219520926475525,0.44082327783622843,0.4637461084630005,1.0520000457763672,,,0.0,0.0,,18.578305495000677,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,prophet,0,2736715926,False,samples,0.028051452711224556,0.03533608093857765,0.8356598019599915,1.5524276494979858,0.4940329591444316,0.5197226956349762,1.0520000457763672,,,0.0,0.0,,2.0077171480006655,,
external_traffic,431,431::origin=0,0,2018-07-01 02:00:00,deepar,0,928423261,False,samples,0.0063481382094323635,0.007115756161510944,0.20714344084262848,0.3513196110725403,0.10684957409579728,0.11240575683996407,1.0520000457763672,,,0.0,0.0,,3.055717249000736,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,chronos_t5_tiny,0,3816332723,False,chronos_samples,0.003477518679574132,0.004841080401092768,0.021037794649600983,0.7369101047515869,0.018677717680479915,0.07305406705399026,3.911295175552368,,,0.0,0.0,,1.0571266719998675,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,seasonal_naive,0,2084732373,False,degenerate,0.003443259745836258,0.004260795656591654,0.02090959995985031,0.7296503782272339,0.021128099498775373,0.08263823363815052,3.911295175552368,,,0.0,0.0,"{""wql_distribution"": ""Repeated point forecasts form a degenerate distribution; calibration is not measured.""}",0.000718210001650732,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,ar_2,0,1935466658,False,gaussian,0.0033037576358765364,0.004087148234248161,0.020235411822795868,0.7000889182090759,0.018578367538623294,0.07266547932345602,3.911295175552368,,,0.0,0.0,,0.16169527899910463,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,ma_2,0,3574488415,False,gaussian,0.0032900646328926086,0.00409911060705781,0.02014927566051483,0.6971873044967651,0.01773901435800821,0.06938252127753171,3.911295175552368,,,0.0,0.0,,0.7089387609994446,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,arma_2_2,0,1697367144,False,gaussian,0.003307872684672475,0.004085867665708065,0.020260727033019066,0.7009609341621399,0.01849302828154943,0.07233169229897779,3.911295175552368,,,0.0,0.0,,0.7371609740002896,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,arima_2_1_2,0,2914204991,False,gaussian,0.0033424459397792816,0.004121472127735615,0.020472628995776176,0.708287239074707,0.022330705459124595,0.08734198052895496,3.911295175552368,,,0.0,0.0,,0.2233008190014516,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,auto_arima,0,2219780096,False,gaussian,0.0035956427454948425,0.004296676255762577,0.022019101306796074,0.7619413733482361,0.017636032551705278,0.06897972903536938,3.911295175552368,,,0.0,0.0,,4.172443835999729,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,prophet,0,3431224901,False,samples,0.005727785173803568,0.0063585201278328896,0.03583116829395294,1.213757038116455,0.025863939875598704,0.10116150325620572,3.911295175552368,,,0.0,0.0,,0.31398062099833624,,
external_psm,feature_12,feature_12::origin=0,0,2000-04-01 01:00:00,deepar,0,2880031406,False,samples,0.003990902099758387,0.005070908460766077,0.024384774267673492,0.8456995487213135,0.03356628414682088,0.13128764524468042,3.911295175552368,,,0.0,0.0,,1.180483844000264,,
