dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
external_national_illness,ma_2,854578.9375,863451.0625,0.7909345030784607,9.897109031677246,,,0.4206120570074913,0.4206120570074913,0.4206120570074913,1,0,False,1,1,0,0.12403204099973664
external_psm,ma_2,0.0032900646328926086,0.00409911060705781,0.02014927566051483,0.6971873044967651,,,0.01773901435800821,0.01773901435800821,0.01773901435800821,1,0,False,1,1,0,0.7089387609994446
external_psm,ar_2,0.0033037576358765364,0.004087148234248161,0.020235411822795868,0.7000889182090759,,,0.018578367538623294,0.018578367538623294,0.018578367538623294,1,0,False,1,1,0,0.16169527899910463
external_psm,arma_2_2,0.003307872684672475,0.004085867665708065,0.020260727033019066,0.7009609341621399,,,0.01849302828154943,0.01849302828154943,0.01849302828154943,1,0,False,1,1,0,0.7371609740002896
external_psm,arima_2_1_2,0.0033424459397792816,0.004121472127735615,0.020472628995776176,0.708287239074707,,,0.022330705459124595,0.022330705459124595,0.022330705459124595,1,0,False,1,1,0,0.2233008190014516
external_psm,seasonal_naive,0.003443259745836258,0.004260795656591654,0.02090959995985031,0.7296503782272339,,,0.021128099498775373,0.021128099498775373,0.021128099498775373,1,0,False,1,1,0,0.000718210001650732
external_psm,chronos_t5_tiny,0.003477518679574132,0.004841080401092768,0.021037794649600983,0.7369101047515869,,,0.018677717680479915,0.018677717680479915,0.018677717680479915,1,0,False,1,1,0,1.0571266719998675
external_psm,auto_arima,0.0035956427454948425,0.004296676255762577,0.022019101306796074,0.7619413733482361,,,0.017636032551705278,0.017636032551705278,0.017636032551705278,1,0,False,1,1,0,4.172443835999729
external_psm,deepar,0.003990902099758387,0.005070908460766077,0.024384774267673492,0.8456995487213135,,,0.03356628414682088,0.03356628414682088,0.03356628414682088,1,0,False,1,1,0,1.180483844000264
external_psm,prophet,0.005727785173803568,0.0063585201278328896,0.03583116829395294,1.213757038116455,,,0.025863939875598704,0.025863939875598704,0.025863939875598704,1,0,False,1,1,0,0.31398062099833624
external_traffic,chronos_t5_tiny,0.005288207903504372,0.006548866629600525,0.1434284895658493,0.29266077280044556,,,0.10619569278217998,0.10619569278217998,0.10619569278217998,1,0,False,1,1,0,0.9618893919978291
external_traffic,deepar,0.0063481382094323635,0.007115756161510944,0.20714344084262848,0.3513196110725403,,,0.10684957409579728,0.10684957409579728,0.10684957409579728,1,0,False,1,1,0,3.055717249000736
external_traffic,seasonal_naive,0.008458334021270275,0.011457093991339207,0.2260373830795288,0.468102365732193,,,0.19296577682233446,0.19296577682233446,0.19296577682233446,1,0,False,1,1,0,0.0006488290018751286
external_traffic,ar_2,0.020580599084496498,0.02616325207054615,0.5024514198303223,1.1389745473861694,,,0.42202499312457314,0.42202499312457314,0.42202499312457314,1,0,False,1,1,0,2.0849622479981917
external_traffic,arima_2_1_2,0.02097339928150177,0.025856679305434227,0.5091838836669922,1.1607129573822021,,,0.4199092933229546,0.4199092933229546,0.4199092933229546,1,0,False,1,1,0,4.766683623998688
external_traffic,auto_arima,0.022036023437976837,0.028137264773249626,0.5204068422317505,1.219520926475525,,,0.44082327783622843,0.44082327783622843,0.44082327783622843,1,0,False,1,1,0,18.578305495000677
external_traffic,ma_2,0.02275913394987583,0.029397130012512207,0.5296749472618103,1.2595393657684326,,,0.4359484557196509,0.4359484557196509,0.4359484557196509,1,0,False,1,1,0,8.351104733999819
external_traffic,arma_2_2,0.024501821026206017,0.0313643217086792,0.5475316047668457,1.3559833765029907,,,0.47425720693702395,0.47425720693702395,0.47425720693702395,1,0,False,1,1,0,12.047967054000765
external_traffic,prophet,0.028051452711224556,0.03533608093857765,0.8356598019599915,1.5524276494979858,,,0.4940329591444316,0.4940329591444316,0.4940329591444316,1,0,False,1,1,0,2.0077171480006655
