dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
chronos_nn5_weekly,prophet,17.377425967322456,21.75710220336914,0.12414689090930753,0.9755348400900868,,,0.09825226935159427,0.10010137706840509,0.08521364142598431,180,0,False,60,60,0,20.51508713698422
chronos_nn5_weekly,auto_arima,17.43109712600708,21.636855419476827,0.1252206516141693,0.9622374047002243,,,0.09784490840862858,0.09916180846666271,0.09331950211093107,60,0,False,60,60,0,17.23948763899716
chronos_nn5_weekly,moirai_2_0_small,17.469875876108805,21.757319966952007,0.12430053340891997,0.9439981486633587,,,0.09763727682760616,0.09718087327200094,0.0920061823823751,60,0,False,60,60,0,0.7988914460074739
chronos_nn5_weekly,arima_2_1_2,17.660052585601807,21.983840187390644,0.12670907297482092,0.9691885350722366,,,0.09899921786246768,0.10015472093762803,0.09209515943778368,60,0,False,60,60,0,2.4642946439944353
chronos_nn5_weekly,seasonal_naive,24.362703577677408,27.789332755406697,0.1751944833745559,1.1069579573227595,,,0.1725570894775915,0.1615886524138545,0.1473178801999727,60,0,False,60,60,0,0.036725762007336016
chronos_weather,moirai_2_0_small,1.3650983900219822,2.8807568864081987,1.8603369812170665,0.42956300859415886,0.6950000000000001,3.652472525187161,0.8568591777044231,0.9941934350074757,0.9642585007470732,60,0,False,60,60,0,0.8774803180021991
chronos_weather,timesfm_2_5_200m,1.3780062944093516,2.868839392317265,1.6474320175747077,0.4360977991276868,0.6272222222222222,3.597336184071458,0.8650282996215907,1.0923598588687382,0.9776418387691854,60,0,False,60,60,0,13.840799424003308
chronos_weather,chronos_t5_tiny,1.3828853530752183,2.9496108483466026,1.8433457553386687,0.42927437553490244,0.28944444444444445,3.8061076966316802,0.9505842768379354,0.973808994110795,0.9846567174440922,180,0,False,60,60,0,167.98440541000855
chronos_weather,deepar,1.3955603764169302,2.8865427310891683,1.8284175166779884,0.43075800360562455,0.4564814814814815,3.6678639883580417,0.9439653237322895,0.9845461883750435,1.000569564689379,180,0,False,60,60,0,1632.3585234270067
chronos_weather,auto_arima,2.0253151090815664,2.959938003619512,1.7079786817232767,0.7603974418260687,0.7077777777777778,3.2276361014532005,1.3501954479365752,6.112224225347792,2.1490786153376593,60,0,False,60,60,0,32.39177172499785
chronos_weather,seasonal_naive,2.0371367044746878,3.6634099601457515,0.7292539659887552,0.7726037629430126,0.2966666666666667,4.010311597715253,1.412417198205687,1.64120497222438,1.106678416540019,60,0,False,60,60,0,0.04032419499981188
chronos_weather,arima_2_1_2,2.0530513944725195,2.993875566869974,1.7053856790065764,0.7756966662576337,0.7094444444444445,3.243981975576152,1.3682929393712637,6.0260237353189945,2.1827760730677657,60,0,False,60,60,0,8.334457868001664
chronos_weather,prophet,2.2548032517234486,3.2435568138957023,1.7230310155285729,0.8457955422403862,0.6598148148148149,3.3809377918208856,1.3980929086766758,6.571624527947091,2.2445919750279533,180,0,False,60,60,0,9.829102942992904
external_national_illness,arima_2_1_2,,,,,,,,,,0,1,False,1,0,1,0.0
external_national_illness,auto_arima,,,,,,,,,,0,1,False,1,0,1,0.0
external_national_illness,chronos_t5_tiny,,,,,,,,,,0,1,False,1,0,1,0.0
external_national_illness,deepar,,,,,,,,,,0,1,False,1,0,1,0.0
external_national_illness,moirai_2_0_small,,,,,,,,,,0,1,False,1,0,1,0.0
