dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
external_traffic,timesfm_2_5_200m,0.007142793387174606,0.008922368288040161,0.16158263385295868,0.514461610122292,,,0.1274202008250826,0.1274202008250826,0.1274202008250826,1,0,False,1,1,0,0.26403365400005896
external_traffic,seasonal_naive,0.008458334021270275,0.011457093991339207,0.2260373830795288,0.6092137772525064,,,0.19296577682233446,0.19296577682233446,0.19296577682233446,1,0,False,1,1,0,0.00061930099991514
external_traffic,moirai_2_0_small,0.009076849557459354,0.011291787959635258,0.2016107439994812,0.6537625246942064,,,0.169556790899818,0.169556790899818,0.169556790899818,1,0,False,1,1,0,0.010255517999894437
external_traffic,deepar,0.010917033068835735,0.012606692500412464,0.28952011466026306,0.7863022358222169,,,0.22930576313569187,0.22930576313569187,0.22930576313569187,1,0,False,1,1,0,7.24572173599995
external_traffic,auto_arima,0.016539013013243675,0.01851235143840313,0.44721338152885437,1.1912268496950835,,,0.28744706461170466,0.28744706461170466,0.28744706461170466,1,0,False,1,1,0,0.9237772009998935
external_traffic,prophet,0.02130620740354061,0.023429350927472115,0.9009110331535339,1.5345853046941915,,,0.3599702407359755,0.3599702407359755,0.3599702407359755,1,0,False,1,1,0,0.06084117199998218
external_traffic,arima_2_1_2,0.02735101245343685,0.03260437771677971,0.7595942616462708,1.9699640102338036,,,0.5313516042904595,0.5313516042904595,0.5313516042904595,1,0,False,1,1,0,0.0932905980000669
official_usgs_streamflow,prophet,2416.58837890625,4552.05908203125,0.7815268039703369,9.107254576843857,,,0.7977388183481755,0.7977388183481755,0.7977388183481755,1,0,False,1,1,0,0.053167386000041006
official_usgs_streamflow,arima_2_1_2,2460.960693359375,4636.66845703125,0.8077691197395325,9.27447791012467,,,0.8085877238752678,0.8085877238752678,0.8085877238752678,1,0,False,1,1,0,0.04918572599990512
official_usgs_streamflow,moirai_2_0_small,2462.262939453125,4653.1640625,0.8047277927398682,9.279385608432335,,,0.8125192650360525,0.8125192650360525,0.8125192650360525,1,0,False,1,1,0,0.028678864000085014
official_usgs_streamflow,auto_arima,2465.1279296875,4641.5849609375,0.8118156790733337,9.290182728724883,,,0.8091670690164231,0.8091670690164231,0.8091670690164231,1,0,False,1,1,0,0.39335646200015617
official_usgs_streamflow,deepar,2486.42626953125,4474.6181640625,0.8816742300987244,9.37044853018047,,,0.8109005355005863,0.8109005355005863,0.8109005355005863,1,0,False,1,1,0,7.073245246999932
official_usgs_streamflow,chronos_t5_tiny,2492.17822265625,4687.892578125,0.8312518000602722,9.392125577823625,,,0.8321314263501335,0.8321314263501335,0.8321314263501335,1,0,False,1,1,0,0.793713587999946
official_usgs_streamflow,timesfm_2_5_200m,2498.03564453125,4691.99560546875,0.8385354280471802,9.414200099345468,,,0.8217868551431828,0.8217868551431828,0.8217868551431828,1,0,False,1,1,0,0.3299003789998096
official_usgs_streamflow,seasonal_naive,2841.716552734375,4861.18798828125,1.234011173248291,10.709410136572991,,,0.9656123499775164,0.9656123499775164,0.9656123499775164,1,0,False,1,1,0,0.0005159350000667473
